VENTAS_NETAS,CANTIDAD_TOTAL,NUMERO_FACTURAS,ULTIMA_COMPRA,DIAS_DESDE_ULTIMA_COMPRA,PUNTAJE_MONETARIO,PUNTAJE_FRECUENCIA,PUNTAJE_RECENCIA,PUNTAJE_RFM,CLASIFICACION,NOMCLI,CADENA
6340.1819,2961.0,117,2023-09-29,1,3,4,5,12,Cliente Leal,Farmacia Rafael Nobleza,GRUPO Aliento Sanar
7676.6946,3157.0,129,2023-12-31,0,3,4,5,12,Cliente Leal,Farmacia Rafael Nobleza,GRUPO Aliento Sanar
7964.0142,3240.0,117,2024-03-31,0,3,4,5,12,Cliente Leal,Farmacia Rafael Nobleza,GRUPO Aliento Sanar
11366.7156,4144.0,129,2024-06-28,2,4,4,4,12,Cliente Leal,Farmacia Rafael Nobleza,GRUPO Aliento Sanar
10522.2414,2071.0,138,2024-09-30,0,4,4,5,13,Cliente Leal,Farmacia Rafael Nobleza,GRUPO Aliento Sanar
12128.3868,4501.0,128,2024-12-30,1,4,4,5,13,Cliente Leal,Farmacia Rafael Nobleza,GRUPO Aliento Sanar
11325.3792,3344.0,155,2025-03-31,0,4,5,5,14,Cliente Leal,Farmacia Rafael Nobleza,GRUPO Aliento Sanar
12400.9083,4408.0,142,2025-06-30,0,4,4,5,13,Cliente Leal,Farmacia Rafael Nobleza,GRUPO Aliento Sanar
10960.3919,5594.0,129,2025-09-30,0,4,4,5,13,Cliente Leal,Farmacia Rafael Nobleza,GRUPO Aliento Sanar
9107.197400000001,2438.0,105,2025-12-30,1,3,4,5,12,Cliente Leal,Farmacia Rafael Nobleza,GRUPO Aliento Sanar
207.5112,13.0,1,2023-07-14,78,1,1,1,3,Cliente en Riesgo,Farmacia Andrea Inspirar,(Ninguna)
16454.5161,2361.0,52,2025-03-31,0,4,3,5,12,Cliente Leal,Farmacia Andrea Inspirar,(Ninguna)
70953.338,15345.0,274,2025-06-30,0,5,5,5,15,Cliente Leal,Farmacia Andrea Inspirar,(Ninguna)
83166.1102,13465.0,292,2025-09-30,0,5,5,5,15,Cliente Leal,Farmacia Andrea Inspirar,(Ninguna)
90088.4646,13389.0,273,2025-12-30,1,5,5,5,15,Cliente Leal,Farmacia Andrea Inspirar,(Ninguna)
6613.6557999999995,2666.0,156,2023-03-31,0,3,5,5,13,Cliente Leal,Farmacia Rocío Luz,(Ninguna)
5761.4293,2201.0,130,2023-06-26,4,3,4,3,10,Cliente Regular,Farmacia Rocío Luz,(Ninguna)
7671.118,3244.0,151,2023-09-29,1,3,5,5,13,Cliente Leal,Farmacia Rocío Luz,(Ninguna)
3586.024,1825.0,91,2023-12-29,2,2,4,4,10,Cliente Leal,Farmacia Rocío Luz,(Ninguna)
5459.7526,2381.0,86,2024-03-27,4,3,4,3,10,Cliente Regular,Farmacia Rocío Luz,(Ninguna)
9591.4459,3771.0,155,2024-06-30,0,3,5,5,13,Cliente Leal,Farmacia Rocío Luz,(Ninguna)
5287.0318,2187.0,76,2024-09-27,3,3,3,3,9,Cliente Regular,Farmacia Rocío Luz,(Ninguna)
9982.9418,4177.0,140,2024-12-27,4,3,4,3,10,Cliente Regular,Farmacia Rocío Luz,(Ninguna)
7563.8247,2718.0,166,2025-03-31,0,3,5,5,13,Cliente Leal,Farmacia Rocío Luz,(Ninguna)
9255.9742,2937.0,153,2025-06-30,0,3,5,5,13,Cliente Leal,Farmacia Rocío Luz,(Ninguna)
12803.0018,3786.0,201,2025-09-29,1,4,5,5,14,Cliente Leal,Farmacia Rocío Luz,(Ninguna)
13502.0877,4123.0,157,2025-12-31,0,4,5,5,14,Cliente Leal,Farmacia Rocío Luz,(Ninguna)
14333.5903,3559.0,120,2023-03-31,0,4,4,5,13,Cliente Leal,Farmacia Marta Gema,GRUPO Luz Triunfo
17921.9166,3890.0,98,2023-06-20,10,4,4,2,10,Cliente Regular,Farmacia Marta Gema,GRUPO Luz Triunfo
26187.6717,5446.0,160,2023-09-29,1,4,5,5,14,Cliente Leal,Farmacia Marta Gema,GRUPO Luz Triunfo
14959.4606,3705.0,136,2023-12-28,3,4,4,3,11,Cliente Regular,Farmacia Marta Gema,GRUPO Luz Triunfo
13206.2151,2363.0,81,2024-03-30,1,4,4,5,13,Cliente Leal,Farmacia Marta Gema,GRUPO Luz Triunfo
35871.7684,6730.0,124,2024-06-26,4,4,4,3,11,Cliente Regular,Farmacia Marta Gema,GRUPO Luz Triunfo
17371.840799999998,2785.0,80,2024-09-30,0,4,3,5,12,Cliente Leal,Farmacia Marta Gema,GRUPO Luz Triunfo
39023.8185,6778.0,149,2024-12-30,1,4,4,5,13,Cliente Leal,Farmacia Marta Gema,GRUPO Luz Triunfo
47205.5819,10273.0,137,2025-03-27,4,4,4,3,11,Cliente Regular,Farmacia Marta Gema,GRUPO Luz Triunfo
47742.1837,11882.0,136,2025-06-30,0,4,4,5,13,Cliente Leal,Farmacia Marta Gema,GRUPO Luz Triunfo
27600.7348,4347.0,94,2025-09-30,0,4,4,5,13,Cliente Leal,Farmacia Marta Gema,GRUPO Luz Triunfo
50729.418,9160.0,134,2025-12-31,0,5,4,5,14,Cliente Leal,Farmacia Marta Gema,GRUPO Luz Triunfo
2859.486,1046.0,51,2023-03-31,0,2,3,5,10,Cliente Leal,Farmacia Luis Gracia,GRUPO Latir Calor
2351.2687,456.0,45,2023-06-30,0,2,3,5,10,Cliente Leal,Farmacia Luis Gracia,GRUPO Latir Calor
4114.0264,883.0,68,2023-09-29,1,2,3,5,10,Cliente Leal,Farmacia Luis Gracia,GRUPO Latir Calor
8634.0215,8794.0,108,2023-12-30,1,3,4,5,12,Cliente Leal,Farmacia Luis Gracia,GRUPO Latir Calor
12350.0851,5728.0,116,2024-03-26,5,4,4,3,11,Cliente Regular,Farmacia Luis Gracia,GRUPO Latir Calor
12553.5012,2443.0,118,2024-06-28,2,4,4,4,12,Cliente Leal,Farmacia Luis Gracia,GRUPO Latir Calor
12028.5927,4323.0,119,2024-09-27,3,4,4,3,11,Cliente Regular,Farmacia Luis Gracia,GRUPO Latir Calor
20285.8978,10960.0,176,2024-12-31,0,4,5,5,14,Cliente Leal,Farmacia Luis Gracia,GRUPO Latir Calor
14581.1241,4803.0,142,2025-03-31,0,4,4,5,13,Cliente Leal,Farmacia Luis Gracia,GRUPO Latir Calor
17734.5827,3899.0,170,2025-06-30,0,4,5,5,14,Cliente Leal,Farmacia Luis Gracia,GRUPO Latir Calor
13961.0008,7615.0,145,2025-09-30,0,4,4,5,13,Cliente Leal,Farmacia Luis Gracia,GRUPO Latir Calor
17622.4891,3858.0,162,2025-12-30,1,4,5,5,14,Cliente Leal,Farmacia Luis Gracia,GRUPO Latir Calor
7566.6421,1537.0,115,2023-03-31,0,3,4,5,12,Cliente Leal,Farmacia Tomás Florecer,(Ninguna)
4465.7899,796.0,42,2023-06-28,2,2,3,4,9,Cliente en Riesgo,Farmacia Tomás Florecer,(Ninguna)
20430.4603,3443.0,215,2023-09-30,0,4,5,5,14,Cliente Leal,Farmacia Tomás Florecer,(Ninguna)
29063.9221,4833.0,256,2023-12-27,4,4,5,3,12,Cliente Regular,Farmacia Tomás Florecer,(Ninguna)
46934.5821,7126.0,236,2024-03-31,0,4,5,5,14,Cliente Leal,Farmacia Tomás Florecer,(Ninguna)
68865.4184,9820.0,188,2024-06-30,0,5,5,5,15,Cliente Leal,Farmacia Tomás Florecer,(Ninguna)
37693.0783,5007.0,115,2024-09-30,0,4,4,5,13,Cliente Leal,Farmacia Tomás Florecer,(Ninguna)
64170.9411,9612.0,156,2024-12-30,1,5,5,5,15,Cliente Leal,Farmacia Tomás Florecer,(Ninguna)
51815.1597,7844.0,163,2025-03-31,0,5,5,5,15,Cliente Leal,Farmacia Tomás Florecer,(Ninguna)
68846.3015,10155.0,160,2025-06-30,0,5,5,5,15,Cliente Leal,Farmacia Tomás Florecer,(Ninguna)
77277.5923,8330.0,155,2025-09-30,0,5,5,5,15,Cliente Leal,Farmacia Tomás Florecer,(Ninguna)
21983.680800000002,2857.0,100,2025-12-29,2,4,4,4,12,Cliente Leal,Farmacia Tomás Florecer,(Ninguna)
2412.733,577.0,24,2023-03-22,9,2,2,2,6,Cliente en Riesgo,Farmacia Sofía Horizonte,GRUPO Florecer Ruta
2642.2767,288.0,20,2023-06-21,9,2,1,2,5,Cliente en Riesgo,Farmacia Sofía Horizonte,GRUPO Florecer Ruta
8778.0125,1493.0,41,2023-09-20,10,3,3,2,8,Cliente Regular,Farmacia Sofía Horizonte,GRUPO Florecer Ruta
11835.1676,1870.0,62,2023-12-31,0,4,3,5,12,Cliente Leal,Farmacia Sofía Horizonte,GRUPO Florecer Ruta
11795.8702,1420.0,46,2024-03-31,0,4,3,5,12,Cliente Leal,Farmacia Sofía Horizonte,GRUPO Florecer Ruta
10681.7479,1139.0,35,2024-06-25,5,4,2,3,9,Cliente Regular,Farmacia Sofía Horizonte,GRUPO Florecer Ruta
8290.1698,863.0,25,2024-09-30,0,3,2,5,10,Cliente Leal,Farmacia Sofía Horizonte,GRUPO Florecer Ruta
9620.094,1284.0,24,2024-12-30,1,3,2,5,10,Cliente Leal,Farmacia Sofía Horizonte,GRUPO Florecer Ruta
10052.1482,888.0,48,2025-03-28,3,4,3,3,10,Cliente Regular,Farmacia Sofía Horizonte,GRUPO Florecer Ruta
15388.0843,1355.0,39,2025-06-27,3,4,2,3,9,Cliente Regular,Farmacia Sofía Horizonte,GRUPO Florecer Ruta
3063.1922,275.0,19,2025-09-26,4,2,1,3,6,Cliente en Riesgo,Farmacia Sofía Horizonte,GRUPO Florecer Ruta
5398.7297,337.0,16,2025-12-22,9,3,1,2,6,Cliente en Riesgo,Farmacia Sofía Horizonte,GRUPO Florecer Ruta
8168.309,2490.0,101,2023-03-28,3,3,4,3,10,Cliente Regular,Farmacia Mónica Fruto,GRUPO Abrigo Ondas
14015.6653,3305.0,106,2023-06-22,8,4,4,2,10,Cliente Regular,Farmacia Mónica Fruto,GRUPO Abrigo Ondas
3857.3483,1072.0,52,2023-09-26,4,2,3,3,8,Cliente en Riesgo,Farmacia Mónica Fruto,GRUPO Abrigo Ondas
15021.4811,4029.0,241,2023-12-28,3,4,5,3,12,Cliente Regular,Farmacia Mónica Fruto,GRUPO Abrigo Ondas
11418.095,3251.0,129,2024-03-31,0,4,4,5,13,Cliente Leal,Farmacia Mónica Fruto,GRUPO Abrigo Ondas
16858.9213,4443.0,140,2024-06-28,2,4,4,4,12,Cliente Leal,Farmacia Mónica Fruto,GRUPO Abrigo Ondas
16398.1441,5712.0,123,2024-09-05,25,4,4,2,10,Cliente Regular,Farmacia Mónica Fruto,GRUPO Abrigo Ondas
15951.073699999999,3145.0,156,2024-12-30,1,4,5,5,14,Cliente Leal,Farmacia Mónica Fruto,GRUPO Abrigo Ondas
10714.9475,4509.0,95,2025-03-27,4,4,4,3,11,Cliente Regular,Farmacia Mónica Fruto,GRUPO Abrigo Ondas
10140.6551,7020.0,74,2025-06-27,3,4,3,3,10,Cliente Regular,Farmacia Mónica Fruto,GRUPO Abrigo Ondas
8818.9462,1920.0,146,2025-09-25,5,3,4,3,10,Cliente Regular,Farmacia Mónica Fruto,GRUPO Abrigo Ondas
10316.362,2845.0,120,2025-12-30,1,4,4,5,13,Cliente Leal,Farmacia Mónica Fruto,GRUPO Abrigo Ondas
303.01390000000004,62.0,8,2023-03-14,17,1,1,2,4,Cliente en Riesgo,Farmacia Gloria Gracia,GRUPO Brotar Abrazo
604.5204,69.0,8,2023-06-12,18,1,1,2,4,Cliente en Riesgo,Farmacia Gloria Gracia,GRUPO Brotar Abrazo
416.3159,80.0,5,2023-09-05,25,1,1,2,4,Cliente en Riesgo,Farmacia Gloria Gracia,GRUPO Brotar Abrazo
646.0036,60.0,8,2023-12-19,12,1,1,2,4,Cliente en Riesgo,Farmacia Gloria Gracia,GRUPO Brotar Abrazo
1631.1963,585.0,15,2024-03-21,10,2,1,2,5,Cliente en Riesgo,Farmacia Gloria Gracia,GRUPO Brotar Abrazo
11319.7407,12247.0,28,2024-06-28,2,4,2,4,10,Cliente Regular,Farmacia Gloria Gracia,GRUPO Brotar Abrazo
2997.7826999999997,833.0,40,2024-09-26,4,2,2,3,7,Cliente en Riesgo,Farmacia Gloria Gracia,GRUPO Brotar Abrazo
12579.8449,13922.0,38,2024-12-30,1,4,2,5,11,Cliente Leal,Farmacia Gloria Gracia,GRUPO Brotar Abrazo
12064.0587,3997.0,75,2025-03-31,0,4,3,5,12,Cliente Leal,Farmacia Gloria Gracia,GRUPO Brotar Abrazo
4974.3963,698.0,58,2025-06-26,4,2,3,3,8,Cliente en Riesgo,Farmacia Gloria Gracia,GRUPO Brotar Abrazo
10740.6621,6924.0,53,2025-09-30,0,4,3,5,12,Cliente Leal,Farmacia Gloria Gracia,GRUPO Brotar Abrazo
22204.8495,4066.0,65,2025-12-30,1,4,3,5,12,Cliente Leal,Farmacia Gloria Gracia,GRUPO Brotar Abrazo
46402.4629,18073.0,94,2023-03-31,0,4,4,5,13,Cliente Leal,Farmacia Luis Sosegar,(Ninguna)
96541.2694,37474.0,148,2023-06-26,4,5,4,3,12,Cliente Regular,Farmacia Luis Sosegar,(Ninguna)
80966.365,50041.0,122,2023-09-30,0,5,4,5,14,Cliente Leal,Farmacia Luis Sosegar,(Ninguna)
62140.0911,31556.0,112,2023-12-28,3,5,4,3,12,Cliente Regular,Farmacia Luis Sosegar,(Ninguna)
39084.2297,19545.0,40,2024-03-27,4,4,2,3,9,Cliente Regular,Farmacia Luis Sosegar,(Ninguna)
73894.3908,44575.0,39,2024-06-10,20,5,2,2,9,Cliente Regular,Farmacia Luis Sosegar,(Ninguna)
89067.3086,35944.0,45,2024-09-27,3,5,3,3,11,Cliente Regular,Farmacia Luis Sosegar,(Ninguna)
154741.5013,36216.0,75,2024-12-28,3,5,3,3,11,Cliente Regular,Farmacia Luis Sosegar,(Ninguna)
535118.641,217188.0,137,2025-03-31,0,5,4,5,14,Cliente Leal,Farmacia Luis Sosegar,(Ninguna)
283778.6867,122523.0,134,2025-06-26,4,5,4,3,12,Cliente Regular,Farmacia Luis Sosegar,(Ninguna)
302359.079,89971.0,142,2025-09-30,0,5,4,5,14,Cliente Leal,Farmacia Luis Sosegar,(Ninguna)
430658.75080000004,226485.0,94,2025-12-18,13,5,4,2,11,Cliente Regular,Farmacia Luis Sosegar,(Ninguna)
14254.9496,1650.0,107,2023-03-31,0,4,4,5,13,Cliente Leal,Farmacia Verónica Brillar,(Ninguna)
15472.1131,2018.0,117,2023-06-30,0,4,4,5,13,Cliente Leal,Farmacia Verónica Brillar,(Ninguna)
15251.5054,2064.0,142,2023-09-29,1,4,4,5,13,Cliente Leal,Farmacia Verónica Brillar,(Ninguna)
8534.4841,1149.0,106,2023-12-31,0,3,4,5,12,Cliente Leal,Farmacia Verónica Brillar,(Ninguna)
9877.779700000001,1323.0,89,2024-03-27,4,3,4,3,10,Cliente Regular,Farmacia Verónica Brillar,(Ninguna)
15854.3848,1623.0,126,2024-06-28,2,4,4,4,12,Cliente Leal,Farmacia Verónica Brillar,(Ninguna)
18788.2279,2319.0,111,2024-09-30,0,4,4,5,13,Cliente Leal,Farmacia Verónica Brillar,(Ninguna)
11683.0491,1473.0,79,2024-12-30,1,4,3,5,12,Cliente Leal,Farmacia Verónica Brillar,(Ninguna)
14940.2948,1822.0,120,2025-03-31,0,4,4,5,13,Cliente Leal,Farmacia Verónica Brillar,(Ninguna)
13576.2242,1988.0,113,2025-06-30,0,4,4,5,13,Cliente Leal,Farmacia Verónica Brillar,(Ninguna)
7644.5869,812.0,77,2025-09-26,4,3,3,3,9,Cliente Regular,Farmacia Verónica Brillar,(Ninguna)
8895.020700000001,1200.0,74,2025-12-26,5,3,3,3,9,Cliente Regular,Farmacia Verónica Brillar,(Ninguna)
10032.2503,3124.0,192,2023-03-31,0,4,5,5,14,Cliente Leal,,
16607.6787,4699.0,216,2023-06-05,25,4,5,2,11,Cliente Regular,,
1022.0821,335.0,17,2023-09-29,1,2,1,5,8,Cliente en Riesgo,,
15318.4602,4374.0,239,2023-12-15,16,4,5,2,11,Cliente Regular,,
9053.8249,2296.0,87,2024-03-31,0,3,4,5,12,Cliente Leal,,
15124.989599999999,3472.0,117,2024-06-26,4,4,4,3,11,Cliente Regular,,
12720.0246,2387.0,82,2024-09-27,3,4,4,3,11,Cliente Regular,,
6706.7207,1086.0,71,2024-12-30,1,3,3,5,11,Cliente Leal,,
11514.8609,2161.0,115,2025-03-31,0,4,4,5,13,Cliente Leal,,
18027.0753,3778.0,186,2025-06-30,0,4,5,5,14,Cliente Leal,,
8330.7569,1349.0,99,2025-09-23,7,3,4,3,10,Cliente Regular,,
15967.554,3034.0,120,2025-12-31,0,4,4,5,13,Cliente Leal,,
4653.3031,1089.0,67,2023-03-29,2,2,3,4,9,Cliente en Riesgo,Farmacia Mónica Armonía,GRUPO Armonía Cumbre
6207.6484,1385.0,76,2023-06-26,4,3,3,3,9,Cliente Regular,Farmacia Mónica Armonía,GRUPO Armonía Cumbre
9714.0034,3342.0,85,2023-09-30,0,3,4,5,12,Cliente Leal,Farmacia Mónica Armonía,GRUPO Armonía Cumbre
13888.7171,4061.0,151,2023-12-28,3,4,5,3,12,Cliente Regular,Farmacia Mónica Armonía,GRUPO Armonía Cumbre
2866.1322999999998,561.0,34,2024-03-31,0,2,2,5,9,Cliente en Riesgo,Farmacia Mónica Armonía,GRUPO Armonía Cumbre
14064.0106,2313.0,101,2024-06-30,0,4,4,5,13,Cliente Leal,Farmacia Mónica Armonía,GRUPO Armonía Cumbre
13873.3444,2692.0,117,2024-09-30,0,4,4,5,13,Cliente Leal,Farmacia Mónica Armonía,GRUPO Armonía Cumbre
12268.2439,1950.0,85,2024-12-26,5,4,4,3,11,Cliente Regular,Farmacia Mónica Armonía,GRUPO Armonía Cumbre
13256.044399999999,2904.0,85,2025-03-26,5,4,4,3,11,Cliente Regular,Farmacia Mónica Armonía,GRUPO Armonía Cumbre
12316.4575,2139.0,103,2025-06-30,0,4,4,5,13,Cliente Leal,Farmacia Mónica Armonía,GRUPO Armonía Cumbre
10156.0207,1302.0,69,2025-09-30,0,4,3,5,12,Cliente Leal,Farmacia Mónica Armonía,GRUPO Armonía Cumbre
31247.8576,8294.0,111,2025-12-30,1,4,4,5,13,Cliente Leal,Farmacia Mónica Armonía,GRUPO Armonía Cumbre
6886.2335,1592.0,69,2023-03-30,1,3,3,5,11,Cliente Leal,Farmacia Consuelo Fortaleza,(Ninguna)
13873.5861,2499.0,103,2023-06-30,0,4,4,5,13,Cliente Leal,Farmacia Consuelo Fortaleza,(Ninguna)
11214.6903,1969.0,96,2023-09-28,2,4,4,4,12,Cliente Leal,Farmacia Consuelo Fortaleza,(Ninguna)
12364.0679,2382.0,83,2023-12-30,1,4,4,5,13,Cliente Leal,Farmacia Consuelo Fortaleza,(Ninguna)
10322.0024,1534.0,67,2024-03-21,10,4,3,2,9,Cliente Regular,Farmacia Consuelo Fortaleza,(Ninguna)
18777.8911,2558.0,130,2024-06-27,3,4,4,3,11,Cliente Regular,Farmacia Consuelo Fortaleza,(Ninguna)
14690.7516,2035.0,75,2024-09-26,4,4,3,3,10,Cliente Regular,Farmacia Consuelo Fortaleza,(Ninguna)
18917.2665,2518.0,100,2024-12-30,1,4,4,5,13,Cliente Leal,Farmacia Consuelo Fortaleza,(Ninguna)
16805.3577,2244.0,149,2025-03-27,4,4,4,3,11,Cliente Regular,Farmacia Consuelo Fortaleza,(Ninguna)
15676.4454,1940.0,145,2025-06-30,0,4,4,5,13,Cliente Leal,Farmacia Consuelo Fortaleza,(Ninguna)
12968.9039,1355.0,145,2025-09-30,0,4,4,5,13,Cliente Leal,Farmacia Consuelo Fortaleza,(Ninguna)
13160.9994,762.0,126,2025-12-29,2,4,4,4,12,Cliente Leal,Farmacia Consuelo Fortaleza,(Ninguna)
8593.1401,1722.0,120,2023-03-31,0,3,4,5,12,Cliente Leal,Farmacia Iván Sentir,GRUPO Latido Esencia
3854.4171,652.0,41,2023-06-12,18,2,3,2,7,Cliente en Riesgo,Farmacia Iván Sentir,GRUPO Latido Esencia
4114.1265,1184.0,18,2023-08-18,43,2,1,1,4,Cliente en Riesgo,Farmacia Iván Sentir,GRUPO Latido Esencia
6585.8654,885.0,70,2023-12-19,12,3,3,2,8,Cliente Regular,Farmacia Iván Sentir,GRUPO Latido Esencia
1893.6124,240.0,21,2024-03-26,5,2,2,3,7,Cliente en Riesgo,Farmacia Iván Sentir,GRUPO Latido Esencia
12652.9392,2377.0,62,2024-06-24,6,4,3,3,10,Cliente Regular,Farmacia Iván Sentir,GRUPO Latido Esencia
13011.8888,1949.0,87,2024-09-30,0,4,4,5,13,Cliente Leal,Farmacia Iván Sentir,GRUPO Latido Esencia
6117.1357,693.0,58,2024-12-29,2,3,3,4,10,Cliente Leal,Farmacia Iván Sentir,GRUPO Latido Esencia
17328.4568,3158.0,206,2025-03-31,0,4,5,5,14,Cliente Leal,Farmacia Iván Sentir,GRUPO Latido Esencia
22793.5468,4487.0,239,2025-06-30,0,4,5,5,14,Cliente Leal,Farmacia Iván Sentir,GRUPO Latido Esencia
20168.0914,3164.0,174,2025-09-26,4,4,5,3,12,Cliente Regular,Farmacia Iván Sentir,GRUPO Latido Esencia
13969.2936,2909.0,92,2025-12-22,9,4,4,2,10,Cliente Regular,Farmacia Iván Sentir,GRUPO Latido Esencia
907.0741,119.0,13,2023-03-30,1,1,1,5,7,Cliente en Riesgo,Farmacia Nuria Alivio,GRUPO Dicha Fé
4698.1464,716.0,39,2023-06-30,0,2,2,5,9,Cliente en Riesgo,Farmacia Nuria Alivio,GRUPO Dicha Fé
243.673,29.0,5,2023-09-07,23,1,1,2,4,Cliente en Riesgo,Farmacia Nuria Alivio,GRUPO Dicha Fé
39.501,9.0,1,2023-11-13,48,1,1,1,3,Cliente en Riesgo,Farmacia Nuria Alivio,GRUPO Dicha Fé
45.8358,3.0,2,2024-02-23,37,1,1,1,3,Cliente en Riesgo,Farmacia Nuria Alivio,GRUPO Dicha Fé
2606.5849,329.0,36,2024-06-30,0,2,2,5,9,Cliente en Riesgo,Farmacia Nuria Alivio,GRUPO Dicha Fé
5054.9705,727.0,21,2024-09-27,3,3,2,3,8,Cliente en Riesgo,Farmacia Nuria Alivio,GRUPO Dicha Fé
23194.496,3862.0,5,2024-10-29,63,4,1,1,6,Cliente en Riesgo,Farmacia Nuria Alivio,GRUPO Dicha Fé
40.828,8.0,1,2025-01-30,60,1,1,1,3,Cliente en Riesgo,Farmacia Nuria Alivio,GRUPO Dicha Fé
26821.0357,9350.0,24,2025-06-15,15,4,2,2,8,Cliente Regular,Farmacia Nuria Alivio,GRUPO Dicha Fé
1464.4901,1408.0,5,2025-09-08,22,2,1,2,5,Cliente en Riesgo,Farmacia Nuria Alivio,GRUPO Dicha Fé
31147.387,3445.0,61,2025-12-31,0,4,3,5,12,Cliente Leal,Farmacia Nuria Alivio,GRUPO Dicha Fé
530.6838,291.0,3,2024-03-25,6,1,1,3,5,Cliente en Riesgo,Farmacia Saúl Mirar,(Ninguna)
6368.6758,1358.0,73,2024-06-30,0,3,3,5,11,Cliente Leal,Farmacia Saúl Mirar,(Ninguna)
7094.5488,1888.0,74,2024-09-25,5,3,3,3,9,Cliente Regular,Farmacia Saúl Mirar,(Ninguna)
7128.3655,1869.0,41,2024-12-30,1,3,3,5,11,Cliente Leal,Farmacia Saúl Mirar,(Ninguna)
9954.9509,2388.0,59,2025-03-31,0,3,3,5,11,Cliente Leal,Farmacia Saúl Mirar,(Ninguna)
12657.3387,3930.0,105,2025-06-27,3,4,4,3,11,Cliente Regular,Farmacia Saúl Mirar,(Ninguna)
12317.3533,2558.0,101,2025-09-30,0,4,4,5,13,Cliente Leal,Farmacia Saúl Mirar,(Ninguna)
8114.6162,1752.0,72,2025-12-29,2,3,3,4,10,Cliente Leal,Farmacia Saúl Mirar,(Ninguna)
704.3358000000001,217.0,20,2023-03-31,0,1,1,5,7,Cliente en Riesgo,Farmacia Consuelo Sosegar,GRUPO Despertar Acariciar
2870.7928,735.0,74,2023-06-05,25,2,3,2,7,Cliente en Riesgo,Farmacia Consuelo Sosegar,GRUPO Despertar Acariciar
78.356,19.0,7,2023-09-27,3,1,1,3,5,Cliente en Riesgo,Farmacia Consuelo Sosegar,GRUPO Despertar Acariciar
804.0581999999999,1015.0,20,2023-12-19,12,1,1,2,4,Cliente en Riesgo,Farmacia Consuelo Sosegar,GRUPO Despertar Acariciar
1906.3727999999999,1036.0,55,2024-03-30,1,2,3,5,10,Cliente Leal,Farmacia Consuelo Sosegar,GRUPO Despertar Acariciar
5858.0263,1658.0,85,2024-06-28,2,3,4,4,11,Cliente Leal,Farmacia Consuelo Sosegar,GRUPO Despertar Acariciar
7016.2719,2053.0,97,2024-09-27,3,3,4,3,10,Cliente Regular,Farmacia Consuelo Sosegar,GRUPO Despertar Acariciar
8078.7154,3619.0,52,2024-12-30,1,3,3,5,11,Cliente Leal,Farmacia Consuelo Sosegar,GRUPO Despertar Acariciar
11768.3195,4928.0,140,2025-03-28,3,4,4,3,11,Cliente Regular,Farmacia Consuelo Sosegar,GRUPO Despertar Acariciar
10801.9131,3701.0,150,2025-06-30,0,4,4,5,13,Cliente Leal,Farmacia Consuelo Sosegar,GRUPO Despertar Acariciar
5009.1663,2474.0,81,2025-09-26,4,3,4,3,10,Cliente Regular,Farmacia Consuelo Sosegar,GRUPO Despertar Acariciar
13549.7827,4928.0,135,2025-12-31,0,4,4,5,13,Cliente Leal,Farmacia Consuelo Sosegar,GRUPO Despertar Acariciar
11813.1487,3147.0,105,2023-03-27,4,4,4,3,11,Cliente Regular,Farmacia Dolores Triunfo,GRUPO Mar Paz
18539.4859,5616.0,99,2023-06-30,0,4,4,5,13,Cliente Leal,Farmacia Dolores Triunfo,GRUPO Mar Paz
18703.5888,4766.0,144,2023-09-30,0,4,4,5,13,Cliente Leal,Farmacia Dolores Triunfo,GRUPO Mar Paz
19151.2787,4459.0,113,2023-12-29,2,4,4,4,12,Cliente Leal,Farmacia Dolores Triunfo,GRUPO Mar Paz
22576.825,6963.0,103,2024-03-30,1,4,4,5,13,Cliente Leal,Farmacia Dolores Triunfo,GRUPO Mar Paz
37448.5309,7219.0,95,2024-06-28,2,4,4,4,12,Cliente Leal,Farmacia Dolores Triunfo,GRUPO Mar Paz
42277.0081,8530.0,135,2024-09-30,0,4,4,5,13,Cliente Leal,Farmacia Dolores Triunfo,GRUPO Mar Paz
55878.648199999996,9647.0,104,2024-12-31,0,5,4,5,14,Cliente Leal,Farmacia Dolores Triunfo,GRUPO Mar Paz
58883.8749,16533.0,164,2025-03-31,0,5,5,5,15,Cliente Leal,Farmacia Dolores Triunfo,GRUPO Mar Paz
44399.2609,8281.0,102,2025-06-27,3,4,4,3,11,Cliente Regular,Farmacia Dolores Triunfo,GRUPO Mar Paz
29972.0101,4965.0,149,2025-09-29,1,4,4,5,13,Cliente Leal,Farmacia Dolores Triunfo,GRUPO Mar Paz
25794.0004,3979.0,134,2025-12-03,28,4,4,2,10,Cliente Regular,Farmacia Dolores Triunfo,GRUPO Mar Paz
467.4793,115.0,14,2023-03-31,0,1,1,5,7,Cliente en Riesgo,Farmacia Gloria Creer,GRUPO Gema Aura
3165.8779,582.0,102,2023-06-29,1,2,4,5,11,Cliente Leal,Farmacia Gloria Creer,GRUPO Gema Aura
3455.9636,886.0,124,2023-09-27,3,2,4,3,9,Cliente Regular,Farmacia Gloria Creer,GRUPO Gema Aura
4495.7277,1070.0,207,2023-12-31,0,2,5,5,12,Cliente Leal,Farmacia Gloria Creer,GRUPO Gema Aura
5857.1999,1225.0,147,2024-03-27,4,3,4,3,10,Cliente Regular,Farmacia Gloria Creer,GRUPO Gema Aura
